transactionID,carrierID,customerID,amount,date
2333,1,789,15.29,2006-11-19 03:39:22
2334,1,662,6.41,2007-02-05 01:27:11
2335,1,94,6.87,2005-10-18 18:30:55
2336,3,22,5.83,2007-06-24 23:39:30
2337,3,944,12.72,2005-10-09 15:32:17
2338,3,804,11.91,2008-07-02 03:18:14
2339,3,291,9.79,2008-11-02 07:58:00
2340,1,309,15.21,2008-08-14 03:03:58
2341,3,86,11.58,2006-02-10 18:50:43
2342,2,693,17.27,2007-10-19 22:37:32
2343,3,836,11.77,2009-03-16 09:58:00
2344,1,155,11.32,2005-05-10 11:03:26
2345,3,536,12.57,2006-07-25 17:24:49
2346,1,364,9.52,2008-03-23 17:01:13
2347,3,809,11.87,2007-09-15 03:14:25
2348,3,533,11.83,2006-09-23 19:34:08
2349,2,600,12.58,2009-01-27 19:17:50
2350,1,881,7.67,2005-12-23 01:23:51
2351,3,230,13.61,2008-04-14 06:44:19
2352,2,549,6.86,2009-06-23 13:37:01
2353,1,356,18.62,2007-01-21 09:52:30
2354,2,558,16.5,2005-08-09 23:05:01
2355,1,329,6.23,2007-03-02 09:05:22
2356,3,385,8.78,2009-02-16 15:15:26
2357,3,417,5.92,2007-12-17 10:28:29
2358,1,798,17.53,2005-07-02 04:19:20
2359,2,364,6.01,2008-07-17 07:42:31
2360,3,986,10.17,2009-10-23 04:10:36
2361,1,471,17.69,2009-02-13 14:33:51
2362,2,193,17.77,2008-08-20 17:01:53
2363,2,315,9.92,2009-10-20 12:33:12
2364,3,859,15.73,2005-04-22 06:15:30
2365,2,532,19.86,2007-06-03 15:29:29
2366,2,165,14.73,2008-03-31 03:55:50
2367,2,328,14.29,2008-01-19 06:01:00
2368,1,309,5.72,2005-07-11 09:49:16
2369,2,902,16.33,2009-05-03 14:52:01
2370,1,201,16.88,2005-06-08 21:18:05
2371,1,119,13.31,2009-11-13 23:05:59
2372,3,184,10.54,2005-10-13 15:41:27
2373,2,386,9.56,2009-01-04 21:56:20
2374,2,137,10.49,2008-09-11 05:25:53
2375,3,884,18.69,2007-10-13 09:52:08
2376,2,166,6.12,2008-12-30 16:36:46
2377,2,428,14.05,2008-06-15 00:34:00
2378,3,147,10.54,2009-03-05 02:02:33
2379,3,147,9.6,2005-03-11 12:54:24
2380,3,210,12.76,2007-12-16 14:21:05
2381,1,910,17.66,2008-12-13 18:32:59
2382,1,649,5.62,2008-09-30 04:18:07
2383,2,441,11.32,2007-02-25 13:03:24
2384,2,609,5.41,2009-08-06 06:34:47
2385,3,402,12.34,2006-07-10 09:08:53
2386,2,578,8.31,2007-04-05 15:01:28
2387,2,593,11.2,2006-03-21 20:56:49
2388,2,502,16.8,2007-01-30 22:13:46
2389,3,467,17.12,2005-02-05 01:07:10
2390,2,305,11.1,2009-02-10 15:32:17
2391,1,689,18.86,2008-10-08 21:37:01
2392,2,452,6.03,2009-03-13 05:00:53
2393,1,853,13.82,2008-03-03 16:17:37
2394,1,419,15.77,2006-11-03 07:56:19
2395,3,351,8.38,2009-04-20 15:58:39
2396,3,37,16.37,2005-12-04 14:34:33
2397,1,354,15.8,2009-09-05 09:56:30
2398,3,338,11.58,2005-01-28 21:32:17
2399,3,222,11.46,2006-04-30 04:05:07
2400,1,208,7.21,2009-05-17 15:04:59
2401,3,947,14.73,2005-04-14 13:25:12
2402,1,271,16.96,2006-05-06 17:45:49
2403,1,65,15.13,2005-12-26 02:13:32
2404,1,188,8.54,2006-02-16 09:24:44
2405,1,801,18.3,2007-01-26 20:34:17
2406,3,984,5.11,2005-07-31 18:29:45
2407,3,298,16.63,2008-12-20 19:46:08
2408,1,903,6.25,2006-12-26 16:32:58
2409,2,489,7.38,2009-05-12 09:52:26
2410,3,155,9.31,2008-11-23 15:05:10
2411,3,342,16.22,2009-09-15 15:03:39
2412,2,192,12.55,2005-04-29 15:10:39
2413,1,87,15.25,2008-01-13 20:32:59
2414,1,476,16.95,2007-09-28 12:33:04
2415,3,406,12.84,2005-04-26 21:56:52
2416,3,342,19.9,2005-08-16 02:26:11
2417,3,3,9.57,2008-09-04 23:04:30
2418,1,668,9.19,2007-04-15 10:27:27
2419,2,772,10.27,2007-04-28 08:56:14
2420,2,251,10.46,2008-07-14 06:21:02
2421,3,33,6.29,2005-04-07 10:05:50
2422,1,673,16.33,2005-08-19 05:02:41
2423,2,189,18.62,2007-09-08 08:52:25
2424,1,349,8.21,2007-08-11 13:12:19
2425,3,444,6.3,2006-11-17 21:32:31
2426,2,174,18.6,2005-10-11 04:18:36
2427,3,167,10.22,2007-06-13 23:15:14
2428,1,86,12.2,2009-09-30 17:10:11
2429,1,367,19.23,2006-04-02 12:32:28
2430,1,865,19.05,2006-09-09 15:11:01
2431,3,47,13.7,2006-06-01 17:21:53
2432,1,6,16.55,2009-02-20 13:01:12
2433,1,279,19.78,2009-03-22 21:35:51
2434,2,702,9.74,2009-04-17 19:55:26
2435,3,510,14.69,2006-12-28 03:57:05
2436,3,55,17.52,2007-12-12 20:34:36
2437,1,141,14.47,2006-09-13 08:12:18
2438,1,902,7.8,2005-12-31 12:02:46
2439,2,310,12.19,2005-05-30 10:29:02
2440,3,442,11.85,2009-08-19 13:44:55
2441,3,915,11.91,2009-05-28 08:36:45
2442,1,91,6.59,2005-03-12 21:30:29
2443,3,380,14.8,2007-04-04 18:52:14
2444,3,751,16.9,2005-02-03 05:11:30
2445,2,350,5.2,2009-08-11 15:45:12
2446,2,979,17.6,2005-01-21 04:53:20
2447,3,320,19.51,2007-07-18 07:57:14
2448,1,858,12.42,2005-06-30 16:23:09
2449,1,638,13.43,2006-10-29 01:16:47
2450,1,304,15.28,2008-11-01 04:44:47
2451,3,665,19.4,2007-07-08 20:12:01
2452,3,418,13.15,2008-10-31 23:35:35
2453,2,117,10.11,2007-01-02 10:07:17
2454,1,519,8.39,2007-01-25 01:37:19
2455,2,190,17.22,2009-11-17 04:17:57
2456,1,617,6.5,2006-02-22 22:26:26
2457,1,390,11.61,2008-08-08 17:15:25
2458,1,151,6.44,2007-01-11 13:57:29
2459,2,527,17.98,2007-11-23 05:49:34
2460,3,742,15.45,2005-04-19 19:32:06
2461,1,243,7.1,2008-04-26 20:21:18
2462,3,667,6.32,2008-09-19 17:28:07
2463,2,369,19.75,2009-07-27 09:07:24
2464,1,22,16.02,2007-07-25 01:32:06
2465,1,813,18.46,2005-06-06 03:00:39
2466,1,251,11.85,2009-01-01 20:23:45
2467,3,430,11.66,2009-10-26 20:54:20
2468,3,373,6.55,2005-07-29 14:23:03
2469,3,432,15.58,2005-02-15 23:56:48
2470,1,108,8.9,2005-10-31 23:29:37
2471,3,100,19.1,2005-03-04 06:16:47
2472,2,610,6.31,2008-01-02 11:40:10
2473,2,258,10.07,2007-05-29 07:04:03
2474,2,563,10.72,2009-12-08 22:53:57
2475,1,779,8.54,2005-07-24 09:36:23
2476,2,145,8.76,2009-01-01 05:27:49
2477,2,91,13.63,2008-12-19 19:53:37
2478,1,592,10.1,2007-11-24 00:30:53
2479,1,767,13.66,2008-12-22 04:05:40
2480,1,760,5.05,2008-02-14 08:23:05
2481,2,613,19.89,2008-02-15 13:28:07
2482,1,547,9.42,2007-09-09 16:42:33
2483,3,409,15.21,2006-06-15 23:56:58
2484,3,672,18.95,2008-01-11 12:20:40
2485,2,534,9.01,2008-03-17 06:14:02
2486,1,810,15.21,2006-03-08 19:15:31
2487,3,958,19.49,2009-10-19 06:25:16
2488,2,156,17.98,2009-12-24 19:58:33
2489,3,7,8.01,2006-12-09 19:27:24
2490,3,300,19.94,2007-07-06 15:13:12
2491,3,146,17.36,2008-10-15 07:34:30
2492,1,863,7.86,2008-06-11 01:27:29
2493,3,81,12.47,2009-11-08 15:25:01
2494,1,285,17.4,2007-08-22 23:43:58
2495,1,464,18.03,2005-06-24 22:14:38
2496,3,85,8.62,2006-10-12 08:26:54
2497,3,960,16.03,2006-12-28 17:12:22
2498,2,405,7.08,2009-01-23 18:37:44
2499,1,981,5.45,2005-07-26 13:02:38
2500,1,589,7.14,2006-01-18 11:13:17
2501,2,960,7.53,2006-03-29 03:35:13
2502,1,165,16.03,2008-01-21 09:53:33
2503,3,631,5.39,2008-11-20 11:31:28
2504,3,365,10.68,2006-07-10 22:06:30
2505,2,126,19.9,2007-03-07 00:31:38
2506,1,534,5.94,2005-04-12 15:22:19
2507,3,181,6.34,2009-04-09 09:56:16
2508,1,711,8.95,2007-08-02 09:02:11
2509,2,958,17.11,2009-06-23 06:28:41
2510,1,987,15.5,2008-07-26 09:06:50
2511,1,266,14.06,2006-12-15 05:18:56
2512,1,176,14.9,2007-09-27 04:05:48
2513,3,524,14.1,2009-03-15 15:33:55
2514,3,163,17.35,2007-06-17 04:59:05
2515,1,193,12.98,2008-07-01 22:15:02
2516,3,358,11.23,2009-02-23 02:51:16
2517,3,162,8.68,2008-11-07 02:39:51
2518,3,980,12.23,2006-08-23 13:52:56
2519,2,800,13.62,2008-07-16 10:52:08
2520,3,361,15.82,2005-09-20 07:32:54
2521,1,794,7.96,2006-05-29 23:03:24
2522,3,479,10.61,2009-02-04 00:30:02
2523,2,385,17.08,2008-08-29 19:12:48
2524,1,146,14.18,2009-10-15 05:24:49
2525,3,677,14.87,2005-12-28 19:28:06
2526,1,258,19.24,2009-02-27 11:56:36
2527,1,899,5.04,2008-01-14 16:58:22
2528,3,539,14.94,2008-04-15 02:36:19
2529,3,845,10.18,2006-04-19 10:13:42
2530,3,945,9.04,2009-11-01 22:54:43
2531,3,703,13.96,2005-04-03 22:08:01
2532,1,633,10.08,2005-11-14 02:01:22
2533,2,224,7.16,2007-05-16 06:44:07
2534,1,241,13.4,2005-06-03 22:04:07
2535,2,777,8.83,2008-08-12 17:45:30
2536,1,404,7.12,2009-05-22 07:55:48
2537,3,180,19.74,2008-04-06 12:22:14
2538,1,929,8.2,2006-02-28 16:41:24
2539,1,541,17.15,2007-12-10 07:34:14
2540,3,293,19.49,2006-11-10 05:13:48
2541,3,827,9.66,2009-03-25 03:08:13
2542,3,628,5.14,2008-11-12 00:34:39
2543,3,887,13.22,2006-12-28 11:19:25
2544,1,839,16.59,2006-09-07 00:35:41
2545,3,883,11.44,2007-09-07 15:33:35
2546,2,117,15.86,2007-01-12 02:21:21
2547,2,81,13.31,2009-05-20 17:35:55
2548,3,235,8.6,2007-11-17 02:58:51
2549,2,387,17.74,2005-09-13 03:43:49
2550,2,102,7.22,2009-12-27 03:58:30
2551,3,724,7.61,2008-07-17 23:39:53
2552,1,355,16.76,2007-07-14 08:06:12
2553,3,737,7.86,2008-09-28 20:20:50
2554,1,636,5.22,2009-09-06 11:54:08
2555,1,254,15.0,2007-07-24 11:48:04
2556,1,918,12.04,2005-07-13 05:45:45
2557,3,479,8.16,2006-12-09 17:15:56
2558,1,197,18.83,2005-02-14 15:14:04
2559,1,411,8.54,2008-11-20 18:13:44
2560,1,34,5.93,2006-12-26 22:30:46
2561,2,675,17.09,2009-09-05 20:36:03
2562,1,103,13.95,2005-09-29 03:53:40
2563,1,746,19.1,2009-07-13 12:32:44
2564,3,322,12.69,2008-07-22 07:57:28
2565,3,265,9.08,2007-05-15 07:47:31
2566,1,584,9.62,2006-10-26 06:11:35
2567,1,48,17.23,2006-05-19 10:36:53
2568,2,774,16.91,2009-07-11 10:05:31
2569,1,285,8.44,2006-03-29 17:25:27
2570,1,90,5.3,2009-12-15 23:43:19
2571,1,797,19.19,2005-08-11 07:08:46
2572,1,374,16.02,2008-07-12 15:19:05
2573,1,363,14.81,2006-04-27 13:27:10
2574,1,799,14.59,2009-07-21 10:22:19
2575,1,177,15.1,2008-10-24 12:12:04
2576,1,783,19.57,2008-10-07 02:49:02
2577,1,531,15.34,2008-01-13 19:11:09
2578,1,867,12.76,2008-03-05 20:12:38
2579,1,663,7.84,2008-12-11 03:56:04
2580,3,896,14.85,2006-11-28 08:11:09
2581,2,385,13.9,2007-11-15 04:51:13
2582,1,816,5.56,2008-11-01 22:11:31
2583,3,713,16.53,2005-03-02 22:54:03
2584,2,380,9.18,2008-10-25 13:00:04
2585,2,107,8.9,2005-07-31 22:32:11
2586,3,579,19.91,2005-01-20 11:58:59
2587,3,609,9.9,2007-07-19 16:20:51
2588,3,625,6.68,2008-01-18 11:47:46
2589,1,742,10.67,2006-02-08 15:23:59
2590,3,630,5.07,2006-11-22 15:55:42
2591,1,924,11.83,2005-07-09 10:35:42
2592,3,654,19.9,2006-09-26 20:06:25
2593,2,402,10.99,2008-10-22 21:25:27
2594,2,567,19.93,2009-04-05 13:33:03
2595,1,236,9.09,2005-04-13 02:49:37
2596,2,300,7.72,2007-09-18 08:34:19
2597,2,284,13.07,2008-08-27 10:29:42
2598,3,13,14.94,2006-02-27 01:35:12
2599,1,566,5.43,2006-02-16 05:47:51
2600,3,836,11.5,2009-11-27 02:44:02
2601,3,872,7.6,2008-03-12 22:09:55
2602,3,966,5.59,2007-07-16 02:47:09
2603,1,318,6.65,2007-06-08 10:51:40
2604,3,186,17.44,2009-10-25 03:53:05
2605,2,293,10.07,2007-02-24 17:14:54
2606,1,9,14.15,2007-08-19 18:56:18
2607,1,925,10.89,2007-09-05 10:15:51
2608,1,805,7.39,2005-06-29 15:47:05
2609,3,424,16.31,2009-01-19 18:06:16
2610,3,920,12.6,2006-08-24 18:54:17
2611,2,929,7.82,2008-01-01 10:45:41
2612,2,657,14.84,2006-09-19 05:22:46
2613,1,593,10.37,2008-01-25 20:48:40
2614,3,55,12.59,2008-01-14 07:37:21
2615,1,849,10.09,2005-03-02 12:58:50
2616,1,85,9.42,2009-04-19 09:35:39
2617,3,335,9.9,2007-09-12 23:52:17
2618,2,560,15.42,2007-10-07 17:19:58
2619,1,150,8.66,2009-03-24 13:59:19
2620,2,136,11.9,2008-05-18 17:10:33
2621,1,516,7.46,2009-04-12 18:36:26
2622,2,751,11.68,2007-02-28 11:59:54
2623,2,412,5.74,2009-04-23 02:47:21
2624,1,762,14.89,2007-09-24 15:24:11
2625,3,774,6.27,2006-05-25 23:34:32
2626,2,240,12.12,2009-03-01 20:15:02
2627,1,665,14.47,2009-09-14 00:32:17
2628,2,723,13.4,2005-08-29 13:28:03
2629,3,320,11.11,2006-03-08 04:01:22
2630,2,785,14.41,2007-06-02 14:23:42
2631,1,697,13.71,2005-05-03 05:54:10
2632,2,902,18.92,2007-06-13 21:50:20
2633,2,544,15.06,2009-05-26 05:04:03
2634,3,278,9.11,2006-02-01 18:33:51
2635,3,693,17.5,2006-01-02 04:03:16
2636,3,445,5.54,2005-10-10 03:53:38
2637,3,935,12.46,2008-05-28 10:37:58
2638,2,337,19.68,2006-09-20 16:43:54
2639,2,247,19.6,2005-08-16 20:15:31
2640,3,797,12.3,2008-12-21 20:14:13
2641,2,912,19.06,2009-07-01 14:56:30
2642,2,50,16.87,2007-11-15 04:52:01
2643,2,943,10.84,2009-12-23 20:00:34
2644,1,958,19.08,2006-06-13 02:11:37
2645,3,602,10.02,2005-12-18 13:22:21
2646,2,618,13.42,2006-02-11 08:10:35
2647,1,918,7.97,2006-05-24 12:24:59
2648,2,639,13.93,2009-02-02 22:27:30
2649,2,278,12.23,2008-10-20 10:28:17
2650,1,343,7.38,2006-09-12 01:22:45
2651,2,576,5.46,2007-09-26 15:57:13
2652,2,885,17.84,2005-02-14 17:04:40
2653,2,380,7.66,2007-01-18 12:06:39
2654,3,756,8.05,2006-04-20 05:43:49
2655,1,605,18.68,2007-01-24 04:47:22
2656,3,280,19.74,2006-02-14 11:20:23
2657,2,625,9.03,2007-11-08 11:24:53
2658,1,802,6.3,2008-07-25 16:51:22
2659,3,474,12.68,2009-06-12 20:41:19
2660,1,324,5.33,2007-08-14 14:09:06
2661,2,579,5.23,2008-07-10 23:52:26
2662,2,235,5.41,2008-03-02 16:02:52
2663,1,267,12.42,2005-10-02 03:56:38
2664,1,847,7.4,2006-02-16 01:53:14
2665,3,95,11.85,2009-05-18 03:26:25
2666,3,730,11.37,2005-01-09 05:21:48
2667,1,140,16.57,2007-02-06 07:12:12
2668,3,315,9.52,2005-12-06 08:47:02
2669,2,784,5.8,2006-04-17 02:32:53
2670,3,216,6.95,2005-03-03 05:44:08
2671,3,721,18.5,2009-02-10 22:49:15
2672,3,360,15.02,2005-10-11 16:29:42
2673,3,989,13.08,2009-10-23 15:15:22
2674,1,383,6.89,2007-08-20 06:22:19
2675,1,99,8.42,2006-06-22 16:54:10
2676,2,197,5.4,2008-06-13 16:47:47
2677,2,848,19.17,2008-10-27 08:25:32
2678,2,572,16.96,2009-06-21 16:42:40
2679,2,962,15.27,2005-10-21 09:49:23
2680,2,379,18.03,2005-01-24 07:55:00
2681,2,810,12.09,2006-04-21 01:20:26
2682,1,862,5.72,2008-05-05 20:51:49
2683,2,13,10.98,2009-06-07 20:54:04
2684,2,744,10.87,2009-12-14 23:31:20
2685,2,635,10.08,2006-10-17 11:11:26
2686,1,798,6.51,2008-10-04 18:50:31
2687,2,214,18.36,2007-10-13 05:36:51
2688,3,397,8.35,2009-07-06 13:00:58
2689,3,905,5.99,2009-09-26 14:03:04
2690,1,142,15.82,2006-09-21 11:37:14
2691,1,392,18.82,2008-08-01 22:15:29
2692,1,280,6.73,2005-12-08 13:44:25
2693,3,167,11.68,2008-08-29 00:01:54
2694,1,957,7.75,2007-11-19 18:16:23
2695,3,817,5.93,2007-08-21 14:38:53
2696,3,605,5.91,2007-11-18 07:10:19
2697,2,32,15.08,2008-06-20 09:43:35
2698,2,143,14.59,2006-05-24 14:43:19
2699,1,642,8.15,2008-01-16 19:41:28
2700,1,600,7.57,2008-04-19 19:45:39
2701,3,620,14.83,2007-01-26 11:09:08
2702,3,102,10.65,2009-10-18 10:46:40
2703,1,679,13.86,2005-10-09 01:12:10
2704,2,931,17.43,2005-08-19 15:34:30
2705,1,720,16.42,2006-06-29 22:33:56
2706,3,469,15.3,2006-12-07 12:51:11
2707,2,860,12.4,2008-06-27 10:03:45
2708,1,585,13.86,2005-10-31 07:51:06
2709,1,686,12.81,2008-01-21 02:26:08
2710,1,506,10.15,2008-07-13 21:25:04
2711,2,227,13.18,2007-01-20 21:32:44
2712,2,128,10.02,2008-06-12 22:03:35
2713,1,667,6.35,2009-08-14 05:27:50
2714,3,577,15.82,2009-07-23 22:45:14
2715,3,403,8.18,2005-11-29 16:24:25
2716,1,96,8.24,2005-08-15 13:02:40
2717,1,493,14.47,2005-10-06 10:56:28
2718,1,285,15.34,2008-09-17 05:27:31
2719,2,831,14.02,2005-03-18 01:49:37
2720,2,539,16.64,2006-12-18 18:09:45
2721,3,616,11.61,2008-05-01 03:59:14
2722,2,148,13.15,2006-06-20 20:39:28
2723,1,51,16.1,2008-09-10 02:42:02
2724,3,459,19.06,2006-11-24 03:36:01
2725,1,426,12.05,2005-10-10 13:37:17
2726,3,325,19.38,2008-09-22 19:19:10
2727,2,391,13.75,2006-02-17 10:07:34
2728,3,415,9.76,2006-06-27 11:46:11
2729,3,408,17.4,2005-02-02 01:54:09
2730,1,123,12.25,2007-12-23 01:12:24
2731,1,596,13.64,2007-06-12 06:17:09
2732,1,758,13.49,2005-05-13 00:27:58
2733,1,27,11.71,2008-12-16 00:34:02
2734,1,473,9.17,2006-02-02 00:44:50
2735,1,453,17.74,2008-07-14 15:56:19
2736,3,572,8.86,2007-05-24 04:02:35
2737,1,548,12.85,2005-01-17 09:08:45
2738,3,950,10.28,2007-09-05 07:53:02
2739,3,19,5.17,2009-03-31 11:37:13
2740,3,323,9.61,2007-05-16 23:32:09
2741,2,962,18.42,2007-05-27 19:32:49
2742,3,258,6.68,2009-07-24 23:06:22
2743,3,654,13.16,2009-12-24 02:02:55
2744,2,874,10.82,2005-12-06 06:16:01
2745,1,447,18.84,2008-10-22 19:02:15
2746,3,540,5.09,2006-02-06 01:45:48
2747,2,805,12.43,2005-12-12 05:02:02
2748,3,100,6.06,2008-09-08 02:29:29
2749,1,728,16.48,2006-06-28 11:35:44
2750,1,587,15.51,2006-02-22 09:41:52
2751,3,914,10.88,2005-07-27 15:45:47
2752,1,77,13.59,2005-06-22 03:01:27
2753,2,548,17.38,2007-03-29 01:19:18
2754,3,362,15.32,2009-08-18 11:22:52
2755,3,759,18.47,2008-07-14 11:45:42
2756,2,218,8.02,2007-02-14 14:58:13
2757,1,680,9.06,2005-09-19 20:28:58
2758,3,98,12.19,2009-08-10 01:42:55
2759,3,740,6.55,2009-07-15 11:08:50
2760,1,841,9.39,2009-07-20 22:58:04
2761,2,511,12.83,2009-10-22 09:39:11
2762,3,415,6.6,2005-03-10 05:04:17
2763,1,170,7.68,2009-04-22 20:51:27
2764,1,727,19.31,2009-06-15 20:38:31
2765,2,929,17.66,2008-03-01 06:08:19
2766,3,264,16.69,2008-05-18 00:04:08
2767,1,217,10.28,2005-04-23 12:40:54
2768,2,936,13.88,2009-03-17 21:28:57
2769,2,187,16.64,2006-01-23 11:28:29
2770,3,570,12.05,2008-07-06 09:26:46
2771,1,690,15.34,2005-03-23 23:29:08
2772,3,763,6.28,2005-09-08 18:43:04
2773,3,631,16.73,2008-05-21 03:10:09
2774,2,581,11.07,2005-03-23 02:56:09
2775,3,453,16.46,2008-04-14 07:32:02
2776,2,116,6.26,2007-07-11 20:51:06
2777,1,41,18.85,2009-10-14 16:15:41
2778,1,983,9.93,2005-04-25 02:26:41
2779,3,644,8.29,2006-12-14 08:01:58
2780,2,728,11.58,2008-08-13 14:39:59
2781,2,313,17.46,2006-04-01 05:59:16
2782,1,55,5.74,2009-01-21 13:20:29
2783,1,84,18.34,2006-12-25 02:18:47
2784,2,715,9.88,2005-11-09 00:20:32
2785,2,46,12.41,2007-08-22 20:13:14
2786,2,943,5.58,2006-02-01 07:07:32
2787,2,754,18.33,2005-09-20 16:03:57
2788,3,657,9.2,2008-06-11 21:38:56
2789,1,553,14.86,2008-04-05 11:03:05
2790,2,124,6.95,2007-11-02 01:00:51
2791,1,987,12.43,2009-04-02 12:35:20
2792,3,470,6.94,2008-02-07 20:04:27
2793,3,365,14.71,2005-03-07 02:41:53
2794,3,563,19.76,2007-12-09 23:53:22
2795,2,146,19.39,2006-11-22 04:25:01
2796,1,325,5.61,2006-10-08 08:00:51
2797,2,705,7.12,2005-10-06 16:42:56
2798,2,745,6.79,2008-11-18 14:47:00
2799,2,795,5.37,2007-05-02 21:45:45
2800,3,207,10.98,2007-06-23 05:22:03
2801,3,274,5.76,2005-04-23 23:35:55
2802,3,64,5.71,2009-12-06 09:15:20
2803,1,143,12.82,2007-11-10 17:32:19
2804,1,797,8.57,2006-05-24 01:51:54
2805,2,366,14.91,2009-03-16 22:11:20
2806,3,435,5.95,2008-06-16 06:10:39
2807,1,372,5.81,2008-03-29 19:05:42
2808,3,826,9.58,2007-10-24 00:56:16
2809,1,467,18.59,2007-12-24 03:47:20
2810,1,423,14.89,2007-05-05 06:32:44
2811,2,873,12.46,2009-04-04 08:17:05
2812,3,747,19.3,2008-04-16 17:08:34
2813,3,534,6.58,2005-03-30 15:31:19
2814,2,264,13.16,2008-04-07 12:09:59
2815,1,933,8.54,2007-02-26 07:34:25
2816,3,399,16.76,2006-05-21 04:15:13
2817,3,830,8.01,2008-04-03 00:51:29
2818,1,318,6.8,2007-07-31 16:58:48
2819,1,617,7.15,2009-07-28 10:04:12
2820,2,153,16.98,2006-08-05 07:50:36
2821,2,900,18.52,2008-01-26 01:48:25
2822,2,291,10.08,2006-10-09 14:10:49
2823,3,648,6.94,2007-10-20 02:43:08
2824,2,285,8.02,2008-05-13 19:27:02
2825,1,533,14.95,2005-04-26 11:53:43
2826,1,912,18.98,2007-12-19 23:13:27
2827,2,478,13.06,2009-04-01 12:05:25
2828,1,338,6.14,2009-07-09 08:00:29
2829,1,183,14.22,2006-02-02 06:36:50
2830,3,869,8.33,2008-03-14 09:16:51
2831,3,927,14.43,2007-01-14 23:28:01
2832,1,674,7.07,2008-08-11 23:38:08
2833,2,329,13.69,2006-08-15 10:14:50
2834,1,677,11.69,2007-08-11 00:04:27
2835,2,961,19.89,2006-04-11 16:30:13
2836,3,834,16.51,2008-08-02 23:01:36
2837,1,562,6.2,2005-06-01 03:38:03
2838,1,181,16.92,2005-05-01 18:35:56
2839,2,410,16.31,2006-04-18 23:56:56
2840,1,786,5.36,2006-09-17 13:55:56
2841,3,601,17.37,2008-09-18 11:42:35
2842,3,423,5.92,2008-10-25 07:45:32
2843,3,666,13.24,2008-07-10 01:13:16
2844,2,30,12.81,2007-03-02 04:58:16
2845,1,569,14.08,2009-02-04 02:59:45
2846,3,308,8.14,2006-01-17 12:23:53
2847,2,555,14.29,2006-02-17 22:38:26
2848,2,794,19.95,2005-10-08 21:16:46
2849,1,582,15.92,2007-02-17 02:32:07
2850,3,997,18.95,2009-08-28 20:31:19
2851,1,51,7.0,2009-06-14 16:57:00
2852,1,784,19.47,2008-05-31 19:44:26
2853,1,471,18.38,2009-04-08 07:40:17
2854,3,254,12.18,2006-03-21 05:15:24
2855,2,875,8.78,2007-11-23 09:53:57
2856,2,982,18.17,2007-12-04 09:09:33
2857,1,225,8.8,2006-01-13 10:46:40
2858,2,199,10.11,2008-08-27 19:40:47
2859,1,656,14.12,2008-01-02 08:32:05
2860,3,563,12.15,2005-01-21 14:33:47
2861,2,262,9.44,2008-03-20 04:38:34
2862,3,341,9.24,2005-05-02 05:21:42
2863,3,149,17.78,2005-01-06 07:39:12
2864,2,505,18.45,2009-01-04 15:14:46
2865,2,168,8.12,2009-09-06 13:22:28
2866,3,447,10.52,2007-09-26 14:11:34
2867,3,504,6.31,2008-10-10 09:47:13
2868,3,704,7.35,2005-08-29 05:33:35
2869,2,795,7.31,2009-06-15 17:14:03
2870,2,964,16.69,2006-04-06 13:41:44
2871,1,888,6.26,2009-04-25 09:16:42
2872,1,743,10.13,2007-03-16 09:36:51
2873,2,856,19.82,2005-10-20 09:18:56
2874,2,320,5.51,2008-05-18 22:22:15
2875,2,810,8.23,2009-02-14 10:34:01
2876,1,831,5.49,2005-09-22 20:21:40
2877,2,415,13.32,2009-07-12 04:35:39
2878,3,753,17.8,2009-02-05 14:46:38
2879,3,437,5.37,2006-03-27 03:55:00
2880,2,236,18.98,2005-06-08 16:56:18
2881,3,721,5.25,2009-06-05 03:06:08
2882,1,251,15.66,2006-05-12 17:34:48
2883,3,512,19.86,2008-01-11 10:31:12
2884,2,698,7.54,2007-06-20 01:04:32
2885,2,353,14.21,2005-04-02 14:33:36
2886,3,942,5.76,2009-06-14 01:54:30
2887,1,750,17.78,2006-06-04 22:49:11
2888,1,157,19.98,2008-12-31 15:42:29
2889,1,379,19.76,2005-05-15 21:12:10
2890,1,786,14.53,2009-06-26 06:37:32
2891,3,111,17.38,2006-08-03 08:39:31
2892,2,630,10.29,2009-10-19 21:09:03
2893,1,556,10.4,2005-02-08 02:20:56
2894,2,392,18.93,2006-01-23 18:41:02
2895,1,169,5.52,2006-07-10 02:26:53
2896,1,795,5.76,2005-10-08 11:19:12
2897,2,800,9.22,2005-04-17 19:49:05
2898,2,316,10.39,2009-09-05 02:09:31
2899,1,884,5.12,2006-11-23 13:50:40
2900,3,375,8.36,2006-04-09 14:31:54
2901,3,994,17.4,2007-10-24 21:46:00
2902,1,484,9.47,2006-03-16 17:52:15
2903,2,844,5.09,2005-12-18 01:26:33
2904,1,343,6.51,2009-05-09 06:58:45
2905,3,872,12.85,2007-07-23 04:07:30
2906,2,812,13.33,2005-03-04 05:24:27
2907,2,731,7.53,2008-06-03 14:16:05
2908,2,225,12.46,2009-01-31 17:13:08
2909,3,933,5.55,2006-04-24 01:54:06
2910,1,617,8.99,2007-03-23 14:27:25
2911,2,838,13.22,2007-10-17 06:09:15
2912,3,719,12.52,2009-01-28 13:02:01
2913,1,154,6.54,2006-06-20 11:07:31
2914,1,107,8.82,2009-02-28 07:30:32
